date,wind_direction,wind_speed
1938-03-02 06:55:00,W,95.0
1938-03-02 07:55:00,W,95.0
1938-03-02 11:55:00,W,92.0
1938-03-02 12:55:00,W,82.0
1938-03-02 18:55:00,W,93.0
1938-03-02 19:55:00,W,68.0
1938-03-03 06:55:00,W,61.0
1938-03-03 07:55:00,W,71.0
1938-03-03 11:55:00,NW,74.0
1938-03-03 12:55:00,NW,70.0
1938-03-03 18:55:00,NE,36.0
1938-03-03 19:55:00,NE,32.0
1938-03-04 06:55:00,SW,8.0
1938-03-04 07:55:00,SW,8.0
1938-03-04 11:55:00,SW,13.0
1938-03-04 12:55:00,SW,19.0
1938-03-04 18:55:00,SW,41.0
1938-03-04 19:55:00,SW,44.0
1938-03-05 06:55:00,SW,36.0
1938-03-05 07:55:00,SW,37.0
1938-03-05 11:55:00,SW,77.0
1938-03-05 12:55:00,SW,57.0
1938-03-05 18:55:00,W,79.0
1938-03-05 19:55:00,W,79.0
1938-03-06 06:55:00,SW,41.0
1938-03-06 07:55:00,SW,86.0
1938-03-06 11:55:00,SW,73.0
1938-03-06 12:55:00,SW,74.0
1938-03-06 18:55:00,NW,84.0
1938-03-06 19:55:00,NW,83.0
1938-03-07 06:55:00,W,81.0
1938-03-07 07:55:00,W,80.0
1938-03-07 11:55:00,W,78.0
1938-03-07 12:55:00,W,73.0
1938-03-07 18:55:00,W,46.0
1938-03-07 19:55:00,W,63.0
1938-03-08 06:55:00,WNW,68.0
1938-03-08 07:55:00,NW,69.0
1938-03-08 11:55:00,W,80.0
1938-03-08 12:55:00,W,80.0
1938-03-08 18:55:00,W,80.0
1938-03-08 19:55:00,W,86.0
1938-03-09 06:55:00,NW,76.0
1938-03-09 07:55:00,NW,71.0
1938-03-09 11:55:00,W,69.0
1938-03-09 12:55:00,W,79.0
1938-03-09 18:55:00,NW,90.0
1938-03-09 19:55:00,NW,89.0
1938-03-10 06:55:00,NW,58.0
1938-03-10 07:55:00,NW,56.0
1938-03-10 11:55:00,NW,24.0
1938-03-10 12:55:00,W,22.0
1938-03-10 18:55:00,NW,28.0
1938-03-10 19:55:00,NW,29.0
1938-03-11 06:55:00,NW,19.0
1938-03-11 07:55:00,W,21.0
1938-03-11 11:55:00,SW,31.0
1938-03-11 12:55:00,SW,21.0
1938-03-11 18:55:00,SW,26.0
1938-03-11 19:55:00,SW,30.0
1938-03-12 06:55:00,SW,8.0
1938-03-12 07:55:00,S,6.0
1938-03-12 11:55:00,SW,10.0
1938-03-12 12:55:00,SW,12.0
1938-03-12 18:55:00,SW,32.0
1938-03-12 19:55:00,SW,37.0
1938-03-13 06:55:00,SW,54.0
1938-03-13 07:55:00,SW,63.0
1938-03-13 11:55:00,SW,67.0
1938-03-13 12:55:00,W,71.0
1938-03-13 18:55:00,W,73.0
1938-03-13 19:55:00,SW,67.0
1938-03-14 06:55:00,NW,78.0
1938-03-14 07:55:00,NW,77.0
1938-03-14 11:55:00,NW,71.0
1938-03-14 12:55:00,NW,74.0
1938-03-14 18:55:00,NW,53.0
1938-03-14 19:55:00,NW,52.0
1938-03-15 06:55:00,NW,32.0
1938-03-15 07:55:00,NW,36.0
1938-03-15 11:55:00,NW,32.0
1938-03-15 12:55:00,NW,36.0
1938-03-15 18:55:00,NW,37.0
1938-03-15 19:55:00,NW,39.0
1938-03-16 06:55:00,W,50.0
1938-03-16 07:55:00,W,48.0
1938-03-16 11:55:00,SW,41.0
1938-03-16 12:55:00,SW,45.0
1938-03-16 18:55:00,SW,50.0
1938-03-16 19:55:00,SW,59.0
1938-03-17 06:55:00,SW,31.0
1938-03-17 07:55:00,SE,36.0
1938-03-17 11:55:00,SE,58.0
1938-03-17 12:55:00,SE,56.0
1938-03-17 18:55:00,SE,44.0
1938-03-17 19:55:00,SE,42.0
1938-03-18 06:55:00,N,21.0
1938-03-18 07:55:00,N,20.0
1938-03-18 11:55:00,NW,40.0
1938-03-18 12:55:00,NW,35.0
1938-03-18 18:55:00,NW,46.0
1938-03-18 19:55:00,NW,58.0
1938-03-19 06:55:00,N,35.0
1938-03-19 07:55:00,N,25.0
1938-03-19 11:55:00,N,21.0
1938-03-19 12:55:00,N,20.0
1938-03-19 18:55:00,NW,61.0
1938-03-19 19:55:00,NW,56.0
1938-03-20 06:55:00,NW,42.0
1938-03-20 07:55:00,W,46.0
1938-03-20 11:55:00,SW,38.0
1938-03-20 12:55:00,SW,39.0
1938-03-20 18:55:00,W,65.0
1938-03-20 19:55:00,W,71.0
1938-03-21 06:55:00,NW,95.0
1938-03-21 07:55:00,NW,90.0
1938-03-21 11:55:00,NW,84.0
1938-03-21 12:55:00,W,82.0
1938-03-21 18:55:00,NW,81.0
1938-03-21 19:55:00,NW,78.0
1938-03-22 06:55:00,NW,56.0
1938-03-22 07:55:00,NW,58.0
1938-03-22 11:55:00,NW,49.0
1938-03-22 12:55:00,W,58.0
1938-03-22 18:55:00,W,48.0
1938-03-22 19:55:00,W,48.0
1938-03-23 06:55:00,W,54.0
1938-03-23 07:55:00,W,60.0
1938-03-23 11:55:00,SW,50.0
1938-03-23 12:55:00,SW,46.0
1938-03-23 18:55:00,SW,75.0
1938-03-23 19:55:00,SW,76.0
1938-03-24 06:55:00,W,81.0
1938-03-24 07:55:00,W,90.0
1938-03-24 11:55:00,NW,69.0
1938-03-24 12:55:00,W,75.0
1938-03-24 18:55:00,N,46.0
1938-03-24 19:55:00,N,43.0
1938-03-25 06:55:00,N,31.0
1938-03-25 07:55:00,N,25.0
1938-03-25 11:55:00,N,11.0
1938-03-25 12:55:00,N,8.0
1938-03-25 18:55:00,W,6.0
1938-03-25 19:55:00,W,6.0
1938-03-26 06:55:00,SW,56.0
1938-03-26 07:55:00,SW,62.0
1938-03-26 11:55:00,S,83.0
1938-03-26 12:55:00,S,76.0
1938-03-26 18:55:00,S,53.0
1938-03-26 19:55:00,SW,39.0
1938-03-27 06:55:00,NW,60.0
1938-03-27 07:55:00,NW,63.0
1938-03-27 11:55:00,NW,71.0
1938-03-27 12:55:00,NW,62.0
1938-03-27 18:55:00,NW,53.0
1938-03-27 19:55:00,NW,48.0
1938-03-28 06:55:00,NW,36.0
1938-03-28 07:55:00,NW,36.0
1938-03-28 11:55:00,NW,26.0
1938-03-28 12:55:00,NW,23.0
1938-03-28 18:55:00,W,58.0
1938-03-28 19:55:00,W,64.0
1938-03-29 06:55:00,NW,74.0
1938-03-29 07:55:00,NW,76.0
1938-03-29 11:55:00,NW,20.0
1938-03-29 12:55:00,NW,20.0
1938-03-29 18:55:00,SW,9.0
1938-03-29 19:55:00,SW,13.0
1938-03-30 06:55:00,SW,10.0
1938-03-30 07:55:00,SW,9.0
1938-03-30 11:55:00,SW,32.0
1938-03-30 12:55:00,SW,38.0
1938-03-30 18:55:00,SW,48.0
1938-03-30 19:55:00,SW,49.0
1938-03-31 06:55:00,SW,32.0
1938-03-31 07:55:00,SW,36.0
1938-03-31 11:55:00,S,64.0
1938-03-31 12:55:00,S,64.0
1938-03-31 18:55:00,SW,74.0
1938-03-31 19:55:00,SW,78.0
1938-04-01 06:55:00,W,84.0
1938-04-01 07:55:00,W,84.0
1938-04-01 11:55:00,W,74.0
1938-04-01 12:55:00,W,79.0
1938-04-01 18:55:00,W,84.0
1938-04-01 19:55:00,W,83.0
1938-04-02 06:55:00,W,49.0
1938-04-02 07:55:00,NW,45.0
1938-04-02 11:55:00,SW,24.0
1938-04-02 12:55:00,SW,20.0
1938-04-02 18:55:00,W,27.0
1938-04-02 19:55:00,W,27.0
1938-04-03 06:55:00,NW,58.0
1938-04-03 07:55:00,NW,62.0
1938-04-03 11:55:00,W,54.0
1938-04-03 12:55:00,NW,53.0
1938-04-03 18:55:00,NW,59.0
1938-04-03 19:55:00,NW,56.0
1938-04-04 06:55:00,SW,48.0
1938-04-04 07:55:00,SW,36.0
1938-04-04 11:55:00,SW,27.0
1938-04-04 12:55:00,SW,22.0
1938-04-04 18:55:00,W,53.0
1938-04-04 19:55:00,W,63.0
1938-04-05 06:55:00,W,71.0
1938-04-05 07:55:00,W,58.0
1938-04-05 11:55:00,W,78.0
1938-04-05 12:55:00,W,71.0
1938-04-05 18:55:00,NW,66.0
1938-04-05 19:55:00,NW,64.0
1938-04-06 06:55:00,NW,53.0
1938-04-06 07:55:00,NW,53.0
1938-04-06 11:55:00,NW,31.0
1938-04-06 12:55:00,NW,29.0
1938-04-06 18:55:00,N,24.0
1938-04-06 19:55:00,NW,21.0
1938-04-07 06:55:00,N,10.0
1938-04-07 07:55:00,N,14.0
1938-04-07 11:55:00,W,8.0
1938-04-07 12:55:00,NW,8.0
1938-04-07 18:55:00,W,7.0
1938-04-07 19:55:00,W,6.0
1938-04-08 06:55:00,E,5.0
1938-04-08 07:55:00,E,5.0
1938-04-08 11:55:00,SE,10.0
1938-04-08 12:55:00,SE,19.0
1938-04-08 18:55:00,SE,40.0
1938-04-08 19:55:00,SE,41.0
1938-04-09 06:55:00,SE,21.0
1938-04-09 07:55:00,SE,19.0
1938-04-09 11:55:00,SW,36.0
1938-04-09 12:55:00,SW,40.0
1938-04-09 18:55:00,SW,43.0
1938-04-09 19:55:00,SW,53.0
1938-04-10 06:55:00,W,58.0
1938-04-10 07:55:00,NW,53.0
1938-04-10 11:55:00,NW,75.0
1938-04-10 12:55:00,NW,76.0
1938-04-10 18:55:00,NW,77.0
1938-04-10 19:55:00,NW,76.0
1938-04-11 06:55:00,W,59.0
1938-04-11 07:55:00,W,57.0
1938-04-11 11:55:00,W,73.0
1938-04-11 12:55:00,SW,65.0
1938-04-11 18:55:00,W,89.0
1938-04-11 19:55:00,W,89.0
1938-04-12 06:55:00,W,73.0
1938-04-12 07:55:00,W,66.0
1938-04-12 11:55:00,SW,33.0
1938-04-12 12:55:00,WSW,45.0
1938-04-12 18:55:00,W,41.0
1938-04-12 19:55:00,W,44.0
1938-04-13 06:55:00,SW,20.0
1938-04-13 07:55:00,SW,19.0
1938-04-13 11:55:00,WSW,32.0
1938-04-13 12:55:00,W,37.0
1938-04-13 18:55:00,SW,64.0
1938-04-13 19:55:00,SW,58.0
1938-04-14 06:55:00,W,54.0
1938-04-14 07:55:00,NW,51.0
1938-04-14 11:55:00,W,55.0
1938-04-14 12:55:00,W,60.0
1938-04-14 18:55:00,W,16.0
1938-04-14 19:55:00,SW,17.0
1938-04-15 06:55:00,W,46.0
1938-04-15 07:55:00,W,48.0
1938-04-15 11:55:00,W,37.0
1938-04-15 12:55:00,SW,32.0
1938-04-15 18:55:00,NE,17.0
1938-04-15 19:55:00,NE,24.0
1938-04-16 06:55:00,NE,16.0
1938-04-16 07:55:00,NE,19.0
1938-04-16 11:55:00,NE,6.0
1938-04-16 12:55:00,W,8.0
1938-04-16 18:55:00,W,10.0
1938-04-16 19:55:00,SW,10.0
1938-04-17 06:55:00,SW,56.0
1938-04-17 07:55:00,SW,63.0
1938-04-17 11:55:00,W,59.0
1938-04-17 12:55:00,SW,58.0
1938-04-17 18:55:00,SW,68.0
1938-04-17 19:55:00,SW,65.0
1938-04-18 06:55:00,W,69.0
1938-04-18 07:55:00,WSW,66.0
1938-04-18 11:55:00,W,60.0
1938-04-18 12:55:00,SW,60.0
1938-04-18 18:55:00,W,41.0
1938-04-18 19:55:00,W,33.0
1938-04-19 06:55:00,NW,27.0
1938-04-19 07:55:00,NW,27.0
1938-04-19 11:55:00,NW,55.0
1938-04-19 12:55:00,NW,53.0
1938-04-19 18:55:00,W,52.0
1938-04-19 19:55:00,W,53.0
1938-04-20 06:55:00,W,71.0
1938-04-20 07:55:00,W,71.0
1938-04-20 11:55:00,W,61.0
1938-04-20 12:55:00,W,60.0
1938-04-20 18:55:00,W,80.0
1938-04-20 19:55:00,NW,72.0
1938-04-21 06:55:00,SW,13.0
1938-04-21 07:55:00,SW,20.0
1938-04-21 11:55:00,SW,3.0
1938-04-21 12:55:00,W,4.0
1938-04-21 18:55:00,SE,19.0
1938-04-21 19:55:00,SE,25.0
1938-04-22 06:55:00,SE,42.0
1938-04-22 07:55:00,SE,48.0
1938-04-22 11:55:00,SW,64.0
1938-04-22 12:55:00,SW,47.0
1938-04-22 18:55:00,W,65.0
1938-04-22 19:55:00,W,64.0
1938-04-23 06:55:00,NW,69.0
1938-04-23 07:55:00,NW,71.0
1938-04-23 11:55:00,N,17.0
1938-04-23 12:55:00,N,13.0
1938-04-23 18:55:00,NE,19.0
1938-04-23 19:55:00,NE,20.0
1938-04-24 06:55:00,SE,10.0
1938-04-24 07:55:00,SE,10.0
1938-04-24 11:55:00,SE,21.0
1938-04-24 12:55:00,SE,26.0
1938-04-24 18:55:00,SE,19.0
1938-04-24 19:55:00,SE,20.0
1938-04-25 06:55:00,S,8.0
1938-04-25 07:55:00,SE,7.0
1938-04-25 11:55:00,SW,4.0
1938-04-25 12:55:00,W,9.0
1938-04-25 18:55:00,NW,14.0
1938-04-25 19:55:00,NW,16.0
1938-04-26 06:55:00,N,11.0
1938-04-26 07:55:00,N,10.0
1938-04-26 11:55:00,NW,17.0
1938-04-26 12:55:00,NW,21.0
1938-04-26 18:55:00,NW,24.0
1938-04-26 19:55:00,W,22.0
1938-04-27 06:55:00,W,47.0
1938-04-27 07:55:00,W,52.0
1938-04-27 11:55:00,W,47.0
1938-04-27 12:55:00,W,56.0
1938-04-27 18:55:00,W,64.0
1938-04-27 19:55:00,W,63.0
1938-04-28 06:55:00,W,70.0
1938-04-28 07:55:00,W,67.0
1938-04-28 11:55:00,W,51.0
1938-04-28 12:55:00,W,46.0
1938-04-28 18:55:00,W,16.0
1938-04-28 19:55:00,SW,21.0
1938-04-29 06:55:00,SW,29.0
1938-04-29 07:55:00,SW,26.0
1938-04-29 11:55:00,SW,17.0
1938-04-29 12:55:00,SW,20.0
1938-04-29 18:55:00,W,9.0
1938-04-29 19:55:00,SW,9.0
1938-04-30 06:55:00,W,19.0
1938-04-30 07:55:00,W,13.0
1938-04-30 11:55:00,SW,22.0
1938-04-30 12:55:00,W,18.0
1938-04-30 18:55:00,W,48.0
1938-04-30 19:55:00,W,42.0
1938-05-01 06:55:00,NW,48.0
1938-05-01 07:55:00,NW,54.0
1938-05-01 11:55:00,NW,54.0
1938-05-01 12:55:00,NW,56.0
1938-05-01 18:55:00,NW,69.0
1938-05-01 19:55:00,W,70.0
1938-05-02 06:55:00,NW,38.0
1938-05-02 07:55:00,NW,43.0
1938-05-02 11:55:00,NW,76.0
1938-05-02 12:55:00,NW,88.0
1938-05-02 18:55:00,NW,71.0
1938-05-02 19:55:00,NW,60.0
1938-05-03 06:55:00,NW,57.0
1938-05-03 07:55:00,NW,57.0
1938-05-03 11:55:00,NW,55.0
1938-05-03 12:55:00,NW,65.0
1938-05-03 18:55:00,NW,52.0
1938-05-03 19:55:00,NW,52.0
1938-05-04 06:55:00,NW,56.0
1938-05-04 07:55:00,NW,52.0
1938-05-04 11:55:00,NW,56.0
1938-05-04 12:55:00,NW,46.0
1938-05-04 18:55:00,NW,19.0
1938-05-04 19:55:00,N,17.0
1938-05-05 06:55:00,NW,37.0
1938-05-05 07:55:00,NW,31.0
1938-05-05 11:55:00,NW,26.0
1938-05-05 12:55:00,NW,31.0
1938-05-05 18:55:00,NW,43.0
1938-05-05 19:55:00,NW,37.0
1938-05-06 06:55:00,NW,23.0
1938-05-06 07:55:00,NW,10.0
1938-05-06 11:55:00,W,17.0
1938-05-06 12:55:00,W,13.0
1938-05-06 18:55:00,W,4.0
1938-05-06 19:55:00,W,2.0
1938-05-07 06:55:00,W,61.0
1938-05-07 07:55:00,W,53.0
1938-05-07 11:55:00,W,38.0
1938-05-07 12:55:00,W,29.0
1938-05-07 18:55:00,NW,27.0
1938-05-07 19:55:00,NW,27.0
1938-05-08 06:55:00,NW,36.0
1938-05-08 07:55:00,NW,37.0
1938-05-08 11:55:00,NW,38.0
1938-05-08 12:55:00,NW,39.0
1938-05-08 18:55:00,N,19.0
1938-05-08 19:55:00,N,12.0
1938-05-09 06:55:00,N,4.0
1938-05-09 07:55:00,SE,4.0
1938-05-09 11:55:00,SW,8.0
1938-05-09 12:55:00,SW,10.0
1938-05-09 18:55:00,W,30.0
1938-05-09 19:55:00,W,27.0
1938-05-10 06:55:00,W,6.0
1938-05-10 07:55:00,W,4.0
1938-05-10 11:55:00,SW,6.0
1938-05-10 12:55:00,S,4.0
1938-05-10 18:55:00,NW,13.0
1938-05-10 19:55:00,NW,16.0
1938-05-11 06:55:00,W,27.0
1938-05-11 07:55:00,W,26.0
1938-05-11 11:55:00,SW,14.0
1938-05-11 12:55:00,SE,19.0
1938-05-11 18:55:00,S,10.0
1938-05-11 19:55:00,S,10.0
1938-05-12 06:55:00,SW,40.0
1938-05-12 07:55:00,SW,36.0
1938-05-12 11:55:00,SE,16.0
1938-05-12 12:55:00,S,25.0
1938-05-12 18:55:00,NW,25.0
1938-05-12 19:55:00,NW,20.0
1938-05-13 06:55:00,W,37.0
1938-05-13 07:55:00,SW,34.0
1938-05-13 11:55:00,SW,27.0
1938-05-13 12:55:00,W,36.0
1938-05-13 18:55:00,W,51.0
1938-05-13 19:55:00,W,56.0
1938-05-14 06:55:00,W,56.0
1938-05-14 07:55:00,W,58.0
1938-05-14 11:55:00,NW,32.0
1938-05-14 12:55:00,NW,25.0
1938-05-14 18:55:00,S,15.0
1938-05-14 19:55:00,SE,20.0
1938-05-15 06:55:00,E,107.0
1938-05-15 07:55:00,E,104.0
1938-05-15 11:55:00,E,93.0
1938-05-15 12:55:00,NE,80.0
1938-05-15 18:55:00,NE,53.0
1938-05-15 19:55:00,NE,51.0
1938-05-16 06:55:00,NW,45.0
1938-05-16 07:55:00,NW,39.0
1938-05-16 11:55:00,NW,68.0
1938-05-16 12:55:00,NW,68.0
1938-05-16 18:55:00,NW,64.0
1938-05-16 19:55:00,NW,64.0
1938-05-17 06:55:00,NW,69.0
1938-05-17 07:55:00,NW,71.0
1938-05-17 11:55:00,NW,58.0
1938-05-17 12:55:00,NW,53.0
1938-05-17 18:55:00,N,40.0
1938-05-17 19:55:00,N,36.0
1938-05-18 06:55:00,N,13.0
1938-05-18 07:55:00,NW,13.0
1938-05-18 11:55:00,W,13.0
1938-05-18 12:55:00,W,13.0
1938-05-18 18:55:00,W,27.0
1938-05-18 19:55:00,W,21.0
1938-05-19 06:55:00,W,46.0
1938-05-19 07:55:00,NW,44.0
1938-05-19 11:55:00,NW,14.0
1938-05-19 12:55:00,W,20.0
1938-05-19 18:55:00,W,4.0
1938-05-19 19:55:00,W,5.0
1938-05-20 06:55:00,SW,41.0
1938-05-20 07:55:00,SW,49.0
1938-05-20 11:55:00,SW,56.0
1938-05-20 12:55:00,SW,71.0
1938-05-20 18:55:00,SW,75.0
1938-05-20 19:55:00,SW,75.0
1938-05-21 06:55:00,NW,74.0
1938-05-21 07:55:00,NW,78.0
1938-05-21 11:55:00,NW,55.0
1938-05-21 12:55:00,NW,56.0
1938-05-21 18:55:00,NW,30.0
1938-05-21 19:55:00,NW,34.0
1938-05-22 06:55:00,W,6.0
1938-05-22 07:55:00,W,10.0
1938-05-22 11:55:00,SW,6.0
1938-05-22 12:55:00,W,5.0
1938-05-22 18:55:00,W,24.0
1938-05-22 19:55:00,W,23.0
1938-05-23 06:55:00,SW,23.0
1938-05-23 07:55:00,SW,26.0
1938-05-23 11:55:00,SW,34.0
1938-05-23 12:55:00,SW,36.0
1938-05-23 18:55:00,S,37.0
1938-05-23 19:55:00,SW,60.0
1938-05-24 06:55:00,SW,75.0
1938-05-24 07:55:00,SW,78.0
1938-05-24 11:55:00,SW,65.0
1938-05-24 12:55:00,W,63.0
1938-05-24 18:55:00,W,61.0
1938-05-24 19:55:00,W,65.0
1938-05-25 06:55:00,NW,60.0
1938-05-25 07:55:00,NW,50.0
1938-05-25 11:55:00,N,5.0
1938-05-25 12:55:00,S,2.0
1938-05-25 18:55:00,SW,16.0
1938-05-25 19:55:00,SW,19.0
1938-05-26 06:55:00,SW,20.0
1938-05-26 07:55:00,SW,20.0
1938-05-26 11:55:00,SW,22.0
1938-05-26 12:55:00,SW,21.0
1938-05-26 18:55:00,W,40.0
1938-05-26 19:55:00,W,41.0
1938-05-27 06:55:00,W,4.0
1938-05-27 07:55:00,W,1.0
1938-05-27 11:55:00,W,6.0
1938-05-27 12:55:00,W,8.0
1938-05-27 18:55:00,NW,14.0
1938-05-27 19:55:00,N,11.0
1938-05-28 06:55:00,NW,18.0
1938-05-28 07:55:00,NW,14.0
1938-05-28 11:55:00,E,2.0
1938-05-28 12:55:00,N,5.0
1938-05-28 18:55:00,N,4.0
1938-05-28 19:55:00,NW,3.0
1938-05-29 06:55:00,E,10.0
1938-05-29 07:55:00,E,8.0
1938-05-29 11:55:00,E,9.0
1938-05-29 12:55:00,E,10.0
1938-05-29 18:55:00,S,8.0
1938-05-29 19:55:00,E,8.0
1938-05-30 06:55:00,E,9.0
1938-05-30 07:55:00,E,12.0
1938-05-30 11:55:00,E,9.0
1938-05-30 12:55:00,SE,10.0
1938-05-30 18:55:00,NW,7.0
1938-05-30 19:55:00,NW,13.0
1938-05-31 06:55:00,E,3.0
1938-05-31 07:55:00,E,3.0
1938-05-31 11:55:00,SW,5.0
1938-05-31 12:55:00,W,7.0
1938-05-31 18:55:00,NW,21.0
1938-05-31 19:55:00,W,17.0
1938-06-01 06:55:00,N,5.0
1938-06-01 07:55:00,E,5.0
1938-06-01 11:55:00,SE,4.0
1938-06-01 12:55:00,SW,6.0
1938-06-01 18:55:00,WSW,20.0
1938-06-01 19:55:00,SW,21.0
1938-06-02 06:55:00,W,22.0
1938-06-02 07:55:00,W,18.0
1938-06-02 11:55:00,SW,18.0
1938-06-02 12:55:00,SW,20.0
1938-06-02 18:55:00,SW,24.0
1938-06-02 19:55:00,SW,32.0
1938-06-03 06:55:00,W,36.0
1938-06-03 07:55:00,W,31.0
1938-06-03 11:55:00,W,30.0
1938-06-03 12:55:00,W,31.0
1938-06-03 18:55:00,NW,31.0
1938-06-03 19:55:00,NW,33.0
1938-06-04 06:55:00,SW,17.0
1938-06-04 07:55:00,SW,13.0
1938-06-04 11:55:00,S,16.0
1938-06-04 12:55:00,W,16.0
1938-06-04 18:55:00,S,17.0
1938-06-04 19:55:00,SW,14.0
1938-06-05 06:55:00,W,19.0
1938-06-05 07:55:00,W,25.0
1938-06-05 11:55:00,W,21.0
1938-06-05 12:55:00,W,26.0
1938-06-05 18:55:00,NW,25.0
1938-06-05 19:55:00,NW,28.0
1938-06-06 06:55:00,NW,35.0
1938-06-06 07:55:00,NW,32.0
1938-06-06 11:55:00,W,39.0
1938-06-06 12:55:00,W,37.0
1938-06-06 18:55:00,W,36.0
1938-06-06 19:55:00,W,50.0
1938-06-07 06:55:00,W,50.0
1938-06-07 07:55:00,SW,53.0
1938-06-07 11:55:00,SW,38.0
1938-06-07 12:55:00,W,41.0
1938-06-07 18:55:00,W,57.0
1938-06-07 19:55:00,W,46.0
1938-06-08 06:55:00,W,38.0
1938-06-08 07:55:00,NW,34.0
1938-06-08 11:55:00,SW,6.0
1938-06-08 12:55:00,SW,5.0
1938-06-08 18:55:00,W,22.0
1938-06-08 19:55:00,W,20.0
1938-06-09 06:55:00,W,48.0
1938-06-09 07:55:00,W,50.0
1938-06-09 11:55:00,W,30.0
1938-06-09 12:55:00,W,31.0
1938-06-09 18:55:00,NW,31.0
1938-06-09 19:55:00,NW,40.0
1938-06-10 06:55:00,N,10.0
1938-06-10 07:55:00,NW,5.0
1938-06-10 11:55:00,SW,7.0
1938-06-10 12:55:00,SW,9.0
1938-06-10 18:55:00,SW,19.0
1938-06-10 19:55:00,SW,22.0
1938-06-11 06:55:00,W,43.0
1938-06-11 07:55:00,SW,42.0
1938-06-11 11:55:00,W,43.0
1938-06-11 12:55:00,SW,31.0
1938-06-11 18:55:00,W,32.0
1938-06-11 19:55:00,W,36.0
1938-06-12 06:55:00,W,46.0
1938-06-12 07:55:00,W,38.0
1938-06-12 11:55:00,NW,30.0
1938-06-12 12:55:00,NW,31.0
1938-06-12 18:55:00,NW,9.0
1938-06-12 19:55:00,NW,8.0
1938-06-13 06:55:00,NE,25.0
1938-06-13 07:55:00,NE,29.0
1938-06-13 11:55:00,NE,21.0
1938-06-13 12:55:00,NE,18.0
1938-06-13 18:55:00,N,8.0
1938-06-13 19:55:00,N,11.0
1938-06-14 06:55:00,NE,20.0
1938-06-14 07:55:00,NE,19.0
1938-06-14 11:55:00,NE,12.0
1938-06-14 12:55:00,NE,11.0
1938-06-14 18:55:00,NE,5.0
1938-06-14 19:55:00,NE,2.0
1938-06-15 06:55:00,E,12.0
1938-06-15 07:55:00,E,10.0
1938-06-15 11:55:00,E,16.0
1938-06-15 12:55:00,E,16.0
1938-06-15 18:55:00,E,3.0
1938-06-15 19:55:00,E,4.0
1938-06-16 06:55:00,SE,14.0
1938-06-16 07:55:00,SE,11.0
1938-06-16 11:55:00,NW,5.0
1938-06-16 12:55:00,SE,5.0
1938-06-16 18:55:00,SE,12.0
1938-06-16 19:55:00,SE,12.0
1938-06-17 06:55:00,NW,7.0
1938-06-17 07:55:00,W,10.0
1938-06-17 11:55:00,NW,20.0
1938-06-17 12:55:00,NW,20.0
1938-06-17 18:55:00,NW,43.0
1938-06-17 19:55:00,NW,44.0
1938-06-18 06:55:00,NW,35.0
1938-06-18 07:55:00,NW,35.0
1938-06-18 11:55:00,NW,20.0
1938-06-18 12:55:00,W,14.0
1938-06-18 18:55:00,NW,19.0
1938-06-18 19:55:00,NW,17.0
1938-06-19 06:55:00,NW,31.0
1938-06-19 07:55:00,NW,32.0
1938-06-19 11:55:00,NW,23.0
1938-06-19 12:55:00,NW,24.0
1938-06-19 18:55:00,N,16.0
1938-06-19 19:55:00,N,13.0
1938-06-20 06:55:00,N,14.0
1938-06-20 07:55:00,N,15.0
1938-06-20 11:55:00,NW,6.0
1938-06-20 12:55:00,NW,9.0
1938-06-20 18:55:00,NW,33.0
1938-06-20 19:55:00,NW,30.0
1938-06-21 06:55:00,NW,30.0
1938-06-21 07:55:00,NW,26.0
1938-06-21 11:55:00,NNW,12.0
1938-06-21 12:55:00,NNW,12.0
1938-06-21 18:55:00,W,16.0
1938-06-21 19:55:00,NW,14.0
1938-06-22 06:55:00,SW,14.0
1938-06-22 07:55:00,SW,15.0
1938-06-22 11:55:00,S,11.0
1938-06-22 12:55:00,SW,9.0
1938-06-22 18:55:00,W,14.0
1938-06-22 19:55:00,W,13.0
1938-06-23 06:55:00,W,12.0
1938-06-23 07:55:00,W,14.0
1938-06-23 11:55:00,W,15.0
1938-06-23 12:55:00,W,19.0
1938-06-23 18:55:00,W,16.0
1938-06-23 19:55:00,W,16.0
1938-06-24 06:55:00,NW,25.0
1938-06-24 07:55:00,NW,22.0
1938-06-24 11:55:00,W,19.0
1938-06-24 12:55:00,W,18.0
1938-06-24 18:55:00,W,13.0
1938-06-24 19:55:00,SW,11.0
1938-06-25 06:55:00,SW,33.0
1938-06-25 07:55:00,SW,30.0
1938-06-25 11:55:00,SW,34.0
1938-06-25 12:55:00,SW,33.0
1938-06-25 18:55:00,SW,39.0
1938-06-25 19:55:00,SW,38.0
1938-06-26 06:55:00,N,25.0
1938-06-26 07:55:00,N,26.0
1938-06-26 11:55:00,NW,28.0
1938-06-26 12:55:00,NW,21.0
1938-06-26 18:55:00,SW,3.0
1938-06-26 19:55:00,S,13.0
1938-06-27 06:55:00,NE,10.0
1938-06-27 07:55:00,E,6.0
1938-06-27 11:55:00,E,6.0
1938-06-27 12:55:00,NE,4.0
1938-06-27 18:55:00,NE,7.0
1938-06-27 19:55:00,E,11.0
1938-06-28 06:55:00,NE,20.0
1938-06-28 07:55:00,NE,19.0
1938-06-28 11:55:00,NE,6.0
1938-06-28 12:55:00,NE,7.0
1938-06-28 18:55:00,N,6.0
